Dataset Row,Quarter,Total CO2 Emission (kgCO2e),Total Cost (�),Total Subsidy for Nuclear (�),Total Subsidy for Solar (�),Total Subsidy for Wind (�),Total Subsidy for Gas (�),Total Subsidy for Hydro (�),Total Subsidy for Coal (�)
2,17,291813319.22499996,565369470.0,8552020988.358751,660166346913.6527,52666201917.43691,0.0,0.0,0.0
2,18,293828806.62499994,559022220.0,8343644953.559999,667750339154.2917,53470266068.84813,0.0,0.0,0.0
2,19,294827978.47499996,559022220.0,8209553116.170002,671552446907.033,54274330220.25938,0.0,0.0,0.0
2,20,271238358.3250046,641088240.0,0.0010194450616836548,675354554659.7743,55078394371.67064,0.0,6804072960.877501,0.0
2,21,272849053.7750047,641088240.0,0.0010194450616836548,679156662412.5156,55882458523.0819,0.0,6804072960.877501,0.0
2,22,274319035.4250039,636181140.0,0.0010194450616836548,682958770165.2567,56686522674.493164,0.0,6725846788.188976,0.0
2,23,275651953.67500395,636181140.0,0.0010194450616836548,686760877917.9982,57490586825.90437,0.0,6571423787.630228,0.0
2,24,276984871.92500395,636181140.0,0.0010194450616836548,690562985670.7393,58294650977.31562,0.0,6417000787.071477,0.0
2,25,300823009.575,559022220.0,7405002091.830002,694365093423.4806,59098715128.72689,0.0,0.0,0.0
2,26,301657662.325,555032520.0,7282935229.6575,697554997385.5262,59902779280.138145,0.0,0.0,0.0
2,27,302240168.37499994,555032520.0,7179298190.0325,699806620226.7087,60706843431.549416,0.0,0.0,0.0
2,28,302822674.42499995,555032520.0,7075661150.407499,702058243067.8911,61510907582.96064,0.0,0.0,0.0
2,29,303405180.47499996,555032520.0,6972024110.782499,704309865909.0737,62314971734.37187,0.0,0.0,0.0
2,30,303987686.52500004,555032520.0,6868387071.157501,706561488750.2562,63119035885.783134,0.0,0.0,0.0
2,31,304570192.57500005,555032520.0,6764750031.5325,708813111591.4388,63923100037.1944,0.0,0.0,0.0
2,32,305152698.625,555032520.0,6661112991.9075,711064734432.6213,64727164188.60562,0.0,0.0,0.0
2,33,305735204.675,555032520.0,6557475952.282499,713316357273.8037,65531228340.01687,0.0,0.0,0.0
2,34,306317710.725,555032520.0,6453838912.6575,715567980114.9862,66335292491.428116,0.0,0.0,0.0
2,35,306403417.22499996,548503920.0,6386513780.1412525,715970926615.6959,67139356642.839386,0.0,0.0,0.0
2,36,306434350.175,548503920.0,6323192137.683751,716170051341.6704,67943420794.2506,0.0,0.0,0.0
2,37,306465283.125,548503920.0,6259870495.226252,716369176067.6447,68747484945.66183,0.0,0.0,0.0
2,38,306496216.075,548503920.0,6196548852.768753,716568300793.6189,69551549097.0731,0.0,0.0,0.0
2,39,306527149.02500004,548503920.0,6133227210.311252,716767425519.5934,70355613248.48436,0.0,0.0,0.0
2,40,306558081.97499996,548503920.0,6069905567.853752,716966550245.5679,71159677399.89558,0.0,0.0,0.0
2,41,306589014.925,548503920.0,6006583925.396253,717165674971.5422,71963741551.30682,0.0,0.0,0.0
2,42,306619947.875,548503920.0,5943262282.938751,717364799697.5166,72767805702.71808,0.0,0.0,0.0
2,43,306650880.82500005,548503920.0,5879940640.481252,717563924423.491,73571869854.12935,0.0,0.0,0.0
2,44,306681813.77500004,548503920.0,5816618998.023752,717763049149.4652,74375934005.54059,0.0,0.0,0.0
2,45,306712746.72499996,548503920.0,5753297355.566252,717962173875.4398,75179998156.9518,0.0,0.0,0.0
2,46,306743679.675,548503920.0,5689975713.108752,718161298601.4142,75984062308.36307,0.0,0.0,0.0
2,47,306774612.62500006,548503920.0,5626654070.651253,718360423327.3885,76788126459.77432,0.0,0.0,0.0
2,48,306805545.57500005,548503920.0,5563332428.193753,718559548053.3628,77592190611.18556,0.0,0.0,0.0
2,49,306836478.52500004,548503920.0,5500010785.736254,718758672779.3372,78396254762.5968,0.0,0.0,0.0
2,50,306867411.475,548503920.0,5436689143.278753,718957797505.3118,79200318914.00807,0.0,0.0,0.0
2,51,306898344.4250001,548503920.0,5373367500.821253,719156922231.2861,80004383065.41931,0.0,0.0,0.0
2,52,306929277.3750002,548503920.0,5310045858.363754,719356046957.2604,80808447216.83054,0.0,0.0,0.0
2,53,306960210.32500005,548503920.0,5246724215.906254,719555171683.2347,81612511368.24178,0.0,0.0,0.0
2,54,306991143.27500004,548503920.0,5183402573.448753,719754296409.2091,82416575519.65306,0.0,0.0,0.0
2,55,307022076.225,548503920.0,5120080930.991253,719953421135.1836,83220639671.0643,0.0,0.0,0.0
2,56,307053009.1750001,548503920.0,5056759288.533753,720152545861.158,84024703822.47551,0.0,0.0,0.0
2,57,307083942.1250001,548503920.0,4993437646.076253,720351670587.1322,84828767973.8868,0.0,0.0,0.0
2,58,307114875.0750001,548503920.0,4930116003.6187525,720550795313.1069,85632832125.29803,0.0,0.0,0.0
2,59,307145808.02500004,548503920.0,4866794361.161252,720749920039.0813,86436896276.70926,0.0,0.0,0.0
2,60,307064660.37500006,545058270.0,4811664876.558754,720531973627.5192,87240960428.12051,0.0,0.0,0.0
2,61,306767541.0750001,545058270.0,4772321119.807505,719510359661.1703,88045024579.53175,0.0,0.0,0.0
2,62,306470421.7750001,545058270.0,4732977363.056254,718488745694.8212,88849088730.94302,0.0,0.0,0.0
2,63,305990251.0250001,545058270.0,4707013141.871254,716785965884.6138,89653152882.35426,0.0,0.0,0.0
2,64,305510080.27500004,545058270.0,4681048920.686255,715083186074.406,90457217033.76549,0.0,0.0,0.0
2,65,305029909.52500004,545058270.0,4655084699.501255,713380406264.1986,91261281185.17676,0.0,0.0,0.0
2,66,304549738.77500004,545058270.0,4629120478.316256,711677626453.9912,92065345336.58801,0.0,0.0,0.0
2,67,304069568.02500015,545058270.0,4603156257.131254,709974846643.7837,92869409487.9992,0.0,0.0,0.0
2,68,303589397.27500015,545058270.0,4577192035.946255,708272066833.5762,93673473639.41049,0.0,0.0,0.0
2,69,303109226.52500004,545058270.0,4551227814.761255,706569287023.3685,94477537790.82172,0.0,0.0,0.0
2,70,302629055.77500004,545058270.0,4525263593.576256,704866507213.1611,95281601942.23299,0.0,0.0,0.0
2,71,302148885.02500004,545058270.0,4499299372.391255,703163727402.9536,96085666093.64424,0.0,0.0,0.0
2,72,301668714.27500015,545058270.0,4473335151.206257,701460947592.7462,96889730245.05547,0.0,0.0,0.0
2,73,301188543.52500015,545058270.0,4447370930.0212555,699758167782.5387,97693794396.46675,0.0,0.0,0.0
2,74,300708372.7750001,545058270.0,4421406708.836256,698055387972.3313,98497858547.87796,0.0,0.0,0.0
2,75,300228202.02500004,545058270.0,4395442487.651256,696352608162.1237,99301922699.28917,0.0,0.0,0.0
2,76,299748031.27500004,545058270.0,4369478266.466256,694649828351.9163,100105986850.70047,0.0,0.0,0.0
2,77,299267860.52500015,545058270.0,4343514045.281257,692947048541.7087,100910051002.11168,0.0,0.0,0.0
2,78,298787689.77500015,545058270.0,4317549824.096256,691244268731.5012,101714115153.52295,0.0,0.0,0.0
2,79,298307519.02500015,545058270.0,4291585602.911256,689541488921.2938,102518179304.9342,0.0,0.0,0.0
2,80,297827348.27500004,545058270.0,4265621381.7262573,687838709111.0863,103322243456.3454,0.0,0.0,0.0
2,81,297347177.5250001,545058270.0,4239657160.5412574,686135929300.8788,104126307607.75671,0.0,0.0,0.0
2,82,296867006.77500015,545058270.0,4213692939.356257,684433149490.6713,104930371759.16792,0.0,0.0,0.0
2,83,296386836.02500015,545058270.0,4187728718.171257,682730369680.4639,105734435910.57913,0.0,0.0,0.0
2,84,295906665.27500015,545058270.0,4161764496.986258,681027589870.2565,106538500061.99042,0.0,0.0,0.0
2,85,295426494.5250001,545058270.0,4135800275.801258,679324810060.0487,107342564213.40164,0.0,0.0,0.0
2,86,294946323.7750001,545058270.0,4109836054.616258,677622030249.8413,108146628364.81291,0.0,0.0,0.0
2,87,294466153.02500015,545058270.0,4083871833.431258,675919250439.6339,108950692516.22415,0.0,0.0,0.0
2,88,293985982.27500015,545058270.0,4057907612.2462583,674216470629.4265,109754756667.63535,0.0,0.0,0.0
2,89,293505811.52500015,545058270.0,4031943391.0612593,672513690819.2188,110558820819.04665,0.0,0.0,0.0
2,90,293025640.77500015,545058270.0,4005979169.8762584,670810911009.0115,111362884970.45787,0.0,0.0,0.0
2,91,292545470.02500015,545058270.0,3980014948.691259,669108131198.804,112166949121.86908,0.0,0.0,0.0
2,92,292065299.27500015,545058270.0,3954050727.506259,667405351388.5964,112971013273.28038,0.0,0.0,0.0
2,93,291585128.5250002,545058270.0,3928086506.3212595,665702571578.389,113775077424.6916,0.0,0.0,0.0
2,94,291104957.7750002,545058270.0,3902122285.1362596,663999791768.1814,114579141576.10283,0.0,0.0,0.0
2,95,290624787.02500015,545058270.0,3876158063.9512596,662297011957.974,115383205727.5141,0.0,0.0,0.0
2,96,290144616.27500015,545058270.0,3850193842.7662606,660594232147.7666,116187269878.92531,0.0,0.0,0.0
2,97,289664445.52500015,545058270.0,3824229621.5812607,658891452337.5591,116991334030.3366,0.0,0.0,0.0
2,98,289184274.7750002,545058270.0,3798265400.3962603,657188672527.3516,117795398181.74783,0.0,0.0,0.0
2,99,288704104.0250002,545058270.0,3772301179.2112603,655485892717.1439,118599462333.15903,0.0,0.0,0.0
2,100,288223933.2750002,545058270.0,3746336958.026261,653783112906.9365,119403526484.57033,0.0,0.0,0.0
2,101,287743762.52500015,545058270.0,3720372736.8412614,652080333096.7291,120207590635.98152,0.0,0.0,0.0
2,102,287263591.77500015,545058270.0,3694408515.6562614,650377553286.5215,121011654787.39279,0.0,0.0,0.0
2,103,286783421.0250002,545058270.0,3668444294.4712615,648674773476.314,121815718938.80406,0.0,0.0,0.0
2,104,286303250.2750002,545058270.0,3642480073.2862616,646971993666.1067,122619783090.21527,0.0,0.0,0.0
2,105,285823079.5250002,545058270.0,3616515852.1012616,645269213855.8992,123423847241.62657,0.0,0.0,0.0
2,106,285342908.7750002,545058270.0,3590551630.9162617,643566434045.6917,124227911393.03778,0.0,0.0,0.0
2,107,284862738.0250002,545058270.0,3564587409.7312617,641863654235.4841,125031975544.44897,0.0,0.0,0.0
2,108,284382567.2750002,545058270.0,3538623188.546262,640160874425.2766,125836039695.86029,0.0,0.0,0.0
2,109,283902396.5250002,545058270.0,3512658967.3612623,638458094615.0692,126640103847.27148,0.0,0.0,0.0
2,110,283422225.7750002,545058270.0,3486694746.1762624,636755314804.8616,127444167998.68275,0.0,0.0,0.0
2,111,282942055.0250003,545058270.0,3460730524.991262,635052534994.6542,128248232150.09401,0.0,0.0,0.0
2,112,282461884.2750002,545058270.0,3434766303.8062625,633349755184.4468,129052296301.50522,0.0,0.0,0.0
2,113,281981713.5250002,545058270.0,3408802082.6212626,631646975374.2391,129856360452.91653,0.0,0.0,0.0
2,114,281501542.7750003,545058270.0,3382837861.4362626,629944195564.0319,130660424604.32774,0.0,0.0,0.0
2,115,281021372.0250002,545058270.0,3356873640.2512627,628241415753.8242,131464488755.73892,0.0,0.0,0.0
2,116,280541201.2750003,545058270.0,3330909419.066263,626538635943.6168,132268552907.15024,0.0,0.0,0.0
2,117,280061030.52500033,545058270.0,3304945197.8812633,624835856133.4093,133072617058.56146,0.0,0.0,0.0
2,118,279580859.7750003,545058270.0,3278980976.6962633,623133076323.2018,133876681209.97275,0.0,0.0,0.0
2,119,279100689.0250003,545058270.0,3253016755.5112634,621430296512.9943,134680745361.38397,0.0,0.0,0.0
2,120,278620518.2750003,545058270.0,3227052534.3262634,619727516702.787,135484809512.79518,0.0,0.0,0.0
2,121,278140347.5250003,545058270.0,3201088313.1412635,618024736892.5793,136288873664.2065,0.0,0.0,0.0
2,122,277660176.77500033,545058270.0,3175124091.9562635,616321957082.372,137092937815.61769,0.0,0.0,0.0
2,123,277180006.0250003,545058270.0,3149159870.7712636,614619177272.1643,137897001967.0289,0.0,0.0,0.0
2,124,276699835.2750003,545058270.0,3123195649.586264,612916397461.9569,138701066118.44022,0.0,0.0,0.0
2,125,276219664.5250003,545058270.0,3097231428.401264,611213617651.7495,139505130269.85144,0.0,0.0,0.0
2,126,275739493.7750003,545058270.0,3071267207.2162642,609510837841.5419,140309194421.26266,0.0,0.0,0.0
2,127,275259323.02500033,545058270.0,3045302986.0312643,607808058031.3344,141113258572.67392,0.0,0.0,0.0
2,128,274779152.2750003,545058270.0,3019338764.8462644,606105278221.1271,141917322724.08514,0.0,0.0,0.0
2,129,274298981.5250003,545058270.0,2993374543.6612644,604402498410.9194,142721386875.49646,0.0,0.0,0.0
2,130,273818810.7750003,545058270.0,2967410322.4762645,602699718600.712,143525451026.90765,0.0,0.0,0.0
2,131,273338640.0250003,545058270.0,2941446101.291265,600996938790.5045,144329515178.31885,0.0,0.0,0.0
2,132,272858469.27500033,545058270.0,2915481880.106265,599294158980.2969,145133579329.73016,0.0,0.0,0.0
2,133,272378298.5250003,545058270.0,2889517658.921265,597591379170.0895,145937643481.1414,0.0,0.0,0.0
2,134,271898127.77500033,545058270.0,2863553437.736265,595888599359.882,146741707632.55267,0.0,0.0,0.0
2,135,271417957.02500033,545058270.0,2837589216.5512652,594185819549.6746,147545771783.9639,0.0,0.0,0.0
2,136,270937786.27500033,545058270.0,2811624995.3662653,592483039739.4672,148349835935.3751,0.0,0.0,0.0
2,137,270457615.52500033,545058270.0,2785660774.1812654,590780259929.2595,149153900086.7864,0.0,0.0,0.0
2,138,269977444.77500033,545058270.0,2759696552.9962654,589077480119.0521,149957964238.19763,0.0,0.0,0.0
2,139,269497274.02500033,545058270.0,2733732331.811266,587374700308.8446,150762028389.60883,0.0,0.0,0.0
2,140,269017103.27500033,545058270.0,2707768110.626266,585671920498.637,151566092541.02014,0.0,0.0,0.0
2,141,268536932.5250003,545058270.0,2681803889.441266,583969140688.4297,152370156692.43134,0.0,0.0,0.0
2,142,268056761.77500036,545058270.0,2655839668.256266,582266360878.222,153174220843.8426,0.0,0.0,0.0
2,143,267576591.02500036,545058270.0,2629875447.071266,580563581068.0146,153978284995.25385,0.0,0.0,0.0
2,144,267096420.2750004,545058270.0,2603911225.886266,578860801257.8073,154782349146.66504,0.0,0.0,0.0
2,145,266616249.5250003,545058270.0,2577947004.7012663,577158021447.5996,155586413298.0764,0.0,0.0,0.0
2,146,266136078.77500036,545058270.0,2551982783.516267,575455241637.3922,156390477449.48758,0.0,0.0,0.0
2,147,265655908.02500036,545058270.0,2526018562.331267,573752461827.1847,157194541600.89877,0.0,0.0,0.0
2,148,265175737.27500042,545058270.0,2500054341.146267,572049682016.977,157998605752.31006,0.0,0.0,0.0
2,149,264695566.52500042,545058270.0,2474090119.961267,570346902206.7697,158802669903.7213,0.0,0.0,0.0
2,150,264215395.77500033,545058270.0,2448125898.776267,568644122396.5621,159606734055.1326,0.0,0.0,0.0
2,151,263735225.02500036,545058270.0,2422161677.591267,566941342586.3547,160410798206.5438,0.0,0.0,0.0
2,152,263255054.27500036,545058270.0,2396197456.406267,565238562776.1473,161214862357.955,0.0,0.0,0.0
2,153,262774883.5250004,545058270.0,2370233235.221267,563535782965.9397,162018926509.3663,0.0,0.0,0.0
2,154,262294712.77500045,545058270.0,2344269014.0362678,561833003155.7323,162822990660.77753,0.0,0.0,0.0
2,155,261799716.32500046,541884645.0,2319388427.973764,560075054372.8057,163627054812.1888,0.0,0.0,0.0
2,156,261281759.97500044,541884645.0,2296186019.268764,558231667863.7181,164431118963.60004,0.0,0.0,0.0
2,157,260763803.62500042,541884645.0,2272983610.563764,556388281354.6307,165235183115.01126,0.0,0.0,0.0
2,158,260245847.27500048,541884645.0,2249781201.858764,554544894845.5431,166039247266.4225,0.0,0.0,0.0
2,159,259727890.9250005,541884645.0,2226578793.1537642,552701508336.4556,166843311417.83374,0.0,0.0,0.0
2,160,259209934.57500046,541884645.0,2203376384.4487643,550858121827.3683,167647375569.24503,0.0,0.0,0.0
2,161,258691978.2250004,541884645.0,2180173975.7437644,549014735318.28064,168451439720.6563,0.0,0.0,0.0
2,162,258174021.87500045,541884645.0,2156971567.0387645,547171348809.19324,169255503872.0675,0.0,0.0,0.0
2,163,257656065.52500048,541884645.0,2133769158.3337643,545327962300.1057,170059568023.4787,0.0,0.0,0.0
2,164,257138109.1750005,541884645.0,2110566749.6287646,543484575791.0181,170863632174.88995,0.0,0.0,0.0
2,165,256620152.82500052,541884645.0,2087364340.9237645,541641189281.93085,171667696326.30127,0.0,0.0,0.0
2,166,256102196.47500053,541884645.0,2064161932.2187648,539797802772.84314,172471760477.71252,0.0,0.0,0.0
2,167,255584240.12500048,541884645.0,2040959523.5137646,537954416263.75574,173275824629.12372,0.0,0.0,0.0
2,168,255066283.77500045,541884645.0,2017757114.808765,536111029754.66833,174079888780.5349,0.0,0.0,0.0
2,169,254548327.42500052,541884645.0,1994554706.1037648,534267643245.5809,174883952931.94623,0.0,0.0,0.0
2,170,254030371.07500052,541884645.0,1971352297.398765,532424256736.49335,175688017083.35754,0.0,0.0,0.0
2,171,253512414.72500053,541884645.0,1948149888.693765,530580870227.4059,176492081234.76874,0.0,0.0,0.0
2,172,252994458.37500048,541884645.0,1924947479.988765,528737483718.31824,177296145386.17996,0.0,0.0,0.0
2,173,252476502.02500048,541884645.0,1901745071.2837648,526894097209.231,178100209537.59122,0.0,0.0,0.0
2,174,251958545.67500052,541884645.0,1878542662.5787654,525050710700.1434,178904273689.0024,0.0,0.0,0.0
2,175,251440589.32500055,541884645.0,1855340253.873765,523207324191.05585,179708337840.41364,0.0,0.0,0.0
2,176,250922632.97500056,541884645.0,1832137845.1687655,521363937681.9685,180512401991.82492,0.0,0.0,0.0
2,177,250403567.37500048,535718745.0,1809016513.3950183,519516423463.3635,181316466143.23618,0.0,0.0,0.0
2,178,249854402.6250005,535718745.0,1788095178.6600184,517556905144.7686,182120530294.64746,0.0,0.0,0.0
2,179,249305237.87500048,535718745.0,1767173843.9250185,515597386826.1737,182924594446.05862,0.0,0.0,0.0
2,180,248756073.1250005,535718745.0,1746252509.1900187,513637868507.57855,183728658597.46988,0.0,0.0,0.0
2,181,248206908.37500054,535718745.0,1725331174.4550188,511678350188.9837,184532722748.88123,0.0,0.0,0.0
2,182,247644221.57500046,532490715.0,1705398188.891269,509668514002.9314,185336786900.29245,0.0,0.0,0.0
2,183,247057148.8250005,532490715.0,1687247613.0562692,507567933514.06146,186140851051.70364,0.0,0.0,0.0
2,184,246470076.07500046,532490715.0,1669097037.2212691,505467353025.19147,186944915203.11484,0.0,0.0,0.0
2,185,245883003.32500052,532490715.0,1650946461.3862693,503366772536.3215,187748979354.5261,0.0,0.0,0.0
2,186,245295930.57500058,532490715.0,1632795885.5512698,501266192047.4515,188553043505.93744,0.0,0.0,0.0
2,187,244708857.82500052,532490715.0,1614645309.7162695,499165611558.58167,189357107657.3487,0.0,0.0,0.0
2,188,244121785.0750005,532490715.0,1596494733.88127,497065031069.7115,190161171808.7599,0.0,0.0,0.0
2,189,243500209.0250005,525871440.0,1580866061.74877,494836057883.2673,190965235960.17114,0.0,0.0,0.0
2,190,242836735.27500054,525871440.0,1568299762.3387702,492451176168.50354,191769300111.58234,0.0,0.0,0.0
2,191,242173261.52500057,525871440.0,1555733462.9287703,490066294453.73975,192573364262.99353,0.0,0.0,0.0
2,192,241475375.8250006,522425790.0,1545682390.2975147,487553359970.42096,193377428414.40488,0.0,0.0,0.0
2,193,240772507.2750006,522425790.0,1535995522.477515,485021883447.5547,194181492565.81613,0.0,0.0,0.0
2,194,240069638.72500062,522425790.0,1526308654.6575148,482490406924.6885,194985556717.2274,0.0,0.0,0.0
2,195,239366770.17500058,522425790.0,1516621786.8375149,479958930401.82227,195789620868.63855,0.0,0.0,0.0
